time,text
0:41:22.5,lrida has been slain by Zaggorath
0:41:22.75,Captain Carmine Nas been by irda
0:41:22.75,Zaggorath has leveled up!
0:41:22.75,lrida has been slain by Zaggorath
0:41:23.0,Captain Carmine Nas been siain by irda
0:41:23.0,Zaggorath has leveled up!
0:41:23.0,lrida has been slain by Zaggorath
0:41:23.25,Captain Carmine Nas been siain by irda
0:41:23.25,Zaggorath has leveled up!
0:41:23.25,lrida has been slain by Zaggorath
0:41:23.5,Captain Carmine Nas been Slain by irda
0:41:23.5,Zaggorath has leveled up!
0:41:23.5,lrida has been slain by Zaggorath
0:41:23.75,Captain Carmine Nas Deen Slain by Irida
0:41:23.75,Zaggorath has leveled up!
0:41:23.75,lrida has been slain by Zaggorath
0:41:24.0,Zaggorath has leveled up!
0:41:24.0,lrida has been slain by Zaggorath
0:41:26.0,Zaggorath has leveled up!
0:41:26.0,lrida has been slain by Zaggorath
0:41:28.0,Zaggorath has leveled up!
0:41:28.0,lrida has been slain by Zaggorath
0:42:0.25,Zaaaorath has been slain by Dahea
0:42:0.5,Zaggorath has been slain by Dahea
0:42:18.0,Cantain Coward || has heen clain hy | eea
0:42:20.25,Captain Coward II has been slain by Leea
0:42:20.25,Defeat the reaper to revive a hero.
0:42:20.5,Captain Coward II has been slain by Leea
0:42:20.5,Defeat the reaper to revive a hero.
0:42:20.75,Captain Coward II has been slain by Leea
0:42:20.75,Defeat the reaper to revive a hero.
0:42:21.0,Captain Coward II has been slain by Leea
0:42:21.0,Defeat the reaper to revive a hero.
0:42:21.25,Captain Coward II has been slain by Leea
0:42:21.25,Defeat the reaper to revive a hero.
0:42:21.5,Captain Coward II has been slain by Leea
0:42:21.5,Defeat the reaper to revive a hero.
0:42:21.75,Captain Coward II has been slain by Leea
0:42:21.75,Defeat the reaper to revive a hero.
0:42:22.0,Captain Coward II has been slain by Leea
0:42:22.0,Defeat the reaper to revive a hero.
0:42:24.0,Captain Coward II has been slain by Leea
0:42:24.0,Defeat the reaper to revive a hero.
0:42:26.0,Captain Coward II has been slain by Leea
0:42:26.0,Defeat the reaper to revive a hero.
0:42:26.25,Captain Coward II has been slain by Leea
0:42:26.25,Defeat the reaper to revive a hero.
0:42:26.5,Captain Coward II has been slain by Leea
0:42:26.5,Defeat the reaper to revive a hero.
0:42:26.75,Captain Coward II has been slain by Leea
0:42:26.75,Defeat the reaper to revive a hero.
0:42:27.0,Captain Coward II has been slain by Leea
0:42:27.0,Defeat the reaper to revive a hero.
0:42:27.25,Captain Coward II has been slain by Leea
0:42:27.25,Defeat the reaper to revive a hero.
0:42:27.5,Captain Coward | ens by |
0:42:27.5,Defeat the reaper to revive a hero.
0:42:39.0,Prince Toshiki has
0:42:39.25,Leea has leveled up!
0:42:39.25,Prince Toshiki has been slain by Leea
0:42:39.5,Leea has leveled up!
0:42:39.5,Prince Toshiki has been slain by Leea
0:42:39.75,Leea has leveled up!
0:42:39.75,Prince Toshiki has been slain by Leea
0:42:40.0,Leea has leveled up!
0:42:40.0,Prince Toshiki has been slain by Leea
0:42:42.0,Leea has leveled up!
0:42:42.0,Prince Toshiki has been slain by Leea
0:42:42.25,Leea has leveled up!
0:42:42.25,Prince Toshiki has been slain by Leea
0:42:42.5,Leea has leveled up!
0:42:42.5,Prince Toshiki has been slain by Leea
0:42:42.75,Leea has leveled up!
0:42:42.75,Prince Toshiki has been slain by Leea
0:42:43.0,Leea has leveled up!
0:42:43.0,Prince Toshiki has been slain by Leea
0:42:43.25,Leea has leveled up!
0:42:43.25,Prince Toshiki has been slain by Leea
0:42:43.5,Leea has leveled up!
0:42:43.5,Prince Toshiki has been slain by Leea
0:42:43.75,Leea Yanannrac has hac leveled lavalad up! iin!
0:42:43.75,Prince Toshiki has been slain by Leea
0:42:44.0,Leea Xenagoras has has leveled leveled up! up!
0:42:44.0,Prince Toshiki has been slain by Leea
0:42:44.25,Leea has leveled up!
0:42:44.25,Prince Toshiki has been slain by Leea
0:42:44.25,Xenagoras has leveled up!
0:42:44.5,Leea nas leveled up!
0:42:44.5,Prince Toshiki has been slain by Leea
0:42:44.5,Xenagoras has leveled up!
0:42:44.75,Leea Nas leveled up:
0:42:44.75,Prince Toshiki has been slain by Leea
0:42:44.75,Xenagoras has leveled up!
0:42:45.0,Leea nas leveled up!
0:42:45.0,Prince Toshiki has been slain by Leea
0:42:45.0,Xenagoras has leveled up!
0:42:45.25,Leea nas leveled up!
0:42:45.25,Prince Toshiki has been slain by Leea
0:42:45.25,Xenagoras has leveled up!
0:42:45.5,Leea nas leveled up:
0:42:45.5,Prince Toshiki has been slain by Leea
0:42:45.5,Xenagoras has leveled up!
0:42:45.75,Leea nas leveled up:
0:42:45.75,Prince Toshiki has been slain by Leea
0:42:45.75,Xenagoras has leveled up!
0:42:46.0,Leea nas leveled up!
0:42:46.0,Prince Toshiki has been slain by Leea
0:42:46.0,Xenagoras has leveled up!
0:42:46.25,Leea nas leveled up!
0:42:46.25,Prince Toshiki has been slain by Leea
0:42:46.25,Xenagoras has leveled up!
0:42:46.5,Leea nas leveled up!
0:42:46.5,Prince Toshiki has been slain by Leea
0:42:46.5,Xenagoras has leveled up!
0:42:46.75,Leea nas leveled up!
0:42:46.75,Prince Toshiki has been slain by Leea
0:42:46.75,Xenagoras has leveled up!
0:42:47.0,Leea nas leveled up:
0:42:47.0,Prince Toshiki has been slain by Leea
0:42:47.0,Xenagoras has leveled up!
0:42:47.25,Leea nas leveled up:
0:42:47.25,Prince Toshiki has been slain by Leea
0:42:47.25,Xenagoras has leveled up!
0:42:47.5,Leea nas leveled up:
0:42:47.5,Prince Toshiki has been slain by Leea
0:42:47.5,Xenagoras has leveled up!
0:42:47.75,Leea nas leveled up:
0:42:47.75,Prince Toshiki has been slain by Leea
0:42:47.75,Xenagoras has leveled up!
0:42:48.0,Leea nas leveled up:
0:42:48.0,Prince Toshiki has been slain by Leea
0:42:48.0,Xenagoras has leveled up!
0:42:48.25,Leea Nas leveled up:
0:42:48.25,Prince Toshiki has been slain by Leea
0:42:48.25,Xenagoras has leveled up!
0:42:48.5,Nas ieve 1up
0:42:48.5,Prince Toshiki has been slain by Leea
0:42:48.5,Xenagoras has leveled up!
0:42:49.25,Dahea has been slain by unnamed marble
0:42:49.5,Xenagoras has ee leveled up! | ey ee
0:42:49.5,Dahea has been slain by unnamed marble
0:42:49.75,Xenagoras has leveled up!
0:42:49.75,Dahea has been slain by unnamed marble
0:42:49.75,TheDragonWarden V has leveled up!
0:42:50.0,Xenagoras has leveled up!
0:42:50.0,Dahea has been slain by unnamed marble
0:42:50.0,TheDragonWarden V has leveled up!
0:42:50.25,Xenagoras has leveled up!
0:42:50.25,Dahea has been slain by unnamed marble
0:42:50.25,TheDragonWarden V has leveled up!
0:42:50.5,Xenagoras Nas leveled up!
0:42:50.5,Dahea has been slain by unnamed marble
0:42:50.5,TheDragonWarden V has leveled up!
0:42:50.75,Xenagoras Nas leveled up!
0:42:50.75,Dahea has been slain by unnamed marble
0:42:50.75,TheDragonWarden V has leveled up!
0:42:51.0,Aenagoras Nas leveled up!
0:42:51.0,Dahea has been slain by unnamed marble
0:42:51.0,TheDragonWarden V has leveled up!
0:42:51.25,Aenagoras Nas leveled up!
0:42:51.25,Dahea has been slain by unnamed marble
0:42:51.25,TheDragonWarden V has leveled up!
0:42:51.5,Aenagoras Nas leveled up!
0:42:51.5,Dahea has been slain by unnamed marble
0:42:51.5,TheDragonWarden V has leveled up!
0:42:51.75,Dahea Prince has Voidlord been has slain been by slain unnamed bv marble Leea
0:42:51.75,TheDragonWarden V has leveled up!
0:42:52.0,Dahea has been slain by unnamed marble
0:42:52.0,TheDragonWarden V has leveled up!
0:42:52.0,Prince Voidlord has been slain by Leea
0:42:52.25,Dahea has been slain by unnamed marble
0:42:52.25,TheDragonWarden V has leveled up!
0:42:52.25,Prince Voidlord has been slain by Leea
0:42:52.5,Dahea has been slain by unnamed marble
0:42:52.5,TheDragonWarden V has leveled up!
0:42:52.5,Prince Voidlord has been slain by Leea
0:42:52.75,Dahea Nas been slain by unnamea marble
0:42:52.75,TheDragonWarden V has leveled up!
0:42:52.75,Prince Voidlord has been slain by Leea
0:42:53.0,Danea nas been Slain by marble
0:42:53.0,TheDragonWarden V has leveled up!
0:42:53.0,Prince Voidlord has been slain by Leea
0:42:53.25,Danea nas been Slain by unnamed Marble
0:42:53.25,TheDragonWarden V has leveled up!
0:42:53.25,Prince Voidlord has been slain by Leea
0:42:53.5,VDanea nas been Slain by unnamed marble
0:42:53.5,TheDragonWarden V has leveled up!
0:42:53.5,Prince Voidlord has been slain by Leea
0:42:53.75,Danea nas been Slain by unnamed marble
0:42:53.75,TheDragonWarden V has leveled up!
0:42:53.75,Prince Voidlord has been slain by Leea
0:42:54.0,Danea nas been Slain by unnamed Marble
0:42:54.0,TheDragonWarden V has leveled up!
0:42:54.0,Prince Voidlord has been slain by Leea
0:42:54.25,Danea nas been Slain by unnamed Marble
0:42:54.25,TheDragonWarden V has leveled up!
0:42:54.25,Prince Voidlord has been slain by Leea
0:42:54.5,Danea nas been Slain by unnamed Marble
0:42:54.5,TheDragonWarden V has leveled up!
0:42:54.5,Prince Voidlord has been slain by Leea
0:42:54.75,Dahea Nas been Slain by unnamed Marble
0:42:54.75,TheDragonWarden V has leveled up!
0:42:54.75,Prince Voidlord has been slain by Leea
0:42:55.0,Dahea Nas been Slain by unnamed Marble
0:42:55.0,TheDragonWarden V has leveled up!
0:42:55.0,Prince Voidlord has been slain by Leea
0:42:55.25,Dahea Nas been Slain by unnamed Marble
0:42:55.25,TheDragonWarden V has leveled up!
0:42:55.25,Prince Voidlord has been slain by Leea
0:42:55.5,Dahea Nas been Slain by unnamed Marble
0:42:55.5,TheDragonWarden V has leveled up!
0:42:55.5,Prince Voidlord has been slain by Leea
0:42:55.75,Dahea Nas been Slain by unnamed Marble
0:42:55.75,TheDragonWarden V has leveled up!
0:42:55.75,Prince Voidlord has been slain by Leea
0:42:56.0,VDanea nas been Slain by unhamed marble
0:42:56.0,TheDragonWarden V has leveled up!
0:42:56.0,Prince Voidlord has been slain by Leea
0:42:56.25,Danea nas been Slain by Marble
0:42:56.25,TheDragonWarden V has leveled up!
0:42:56.25,Prince Voidlord has been slain by Leea
0:42:56.5,Danea nas been Slain by unnamed Marble
0:42:56.5,TheDragonWarden V has leveled up!
0:42:56.5,Prince Voidlord has been slain by Leea
0:42:56.75,Danea nas been Slain by unhamed Marble
0:42:56.75,TheDragonWarden V has leveled up!
0:42:56.75,Prince Voidlord has been slain by Leea
0:42:57.0,VDanea nas been Slain by
0:42:57.0,TheDragonWarden V has leveled up!
0:42:57.0,Prince Voidlord has been slain by Leea
0:42:57.25,Danea nas been Slain by unhamed Marble
0:42:57.25,TheDragonWarden V has leveled up!
0:42:57.25,Prince Voidlord has been slain by Leea
0:42:57.5,VDanea nas been Slain by unhamed Marble
0:42:57.5,TheDragonWarden V has leveled up!
0:42:57.5,Prince Voidlord has been slain by Leea
0:42:57.75,Danea nas been Slain by unnamed marble
0:42:57.75,TheDragonWarden V has leveled up!
0:42:57.75,Prince Voidlord has been slain by Leea
0:42:58.0,Dahea Nas been Slain by unnamed Marble
0:42:58.0,TheDragonWarden V has leveled up!
0:42:58.0,Prince Voidlord has been slain by Leea
0:42:58.25,Danea nas been Slain by marble
0:42:58.25,TheDragonWarden V has leveled up!
0:42:58.25,Prince Voidlord has been slain by Leea
0:42:58.5,VDanea Nas been siain by unnamed Marble
0:42:58.5,TheDragonWarden V has leveled up!
0:42:58.5,Prince Voidlord has been slain by Leea
0:42:58.75,TheDragonWarden V has leveled up!
0:42:58.75,Prince Voidlord has been slain by Leea
0:42:59.0,TheDragonWarden V has leveled up!
0:42:59.0,Prince Voidlord has been slain by Leea
0:43:0.75,Xenagoras has been slain by TheDragonWarden V
0:43:1.0,Prince Voidlord has been slain by Leea
0:43:1.0,Xenagoras has been slain by TheDragonWarden V
0:43:1.25,-rince Voidlord has been slain by Leea
0:43:1.25,Xenagoras has been slain by TheDragonWarden V
0:43:6.0,nN Snoozepilled has been slain by unnamed marble
0:43:6.25,Xenagoras sa has Kinnclavar been hac slain haan by clain TheDragonWarden hy V ThaNrannn\As/ardan \/
0:43:6.25,n Snoozepilled IV has been slain by unnamed marble
0:43:6.5,Xenagoras   has been slain by TheDragonWarden V
0:43:6.5,nN Snoozepilled lV has been slain by unnamed marble
0:43:6.5,1e Kingslayer has been slain by TheDragonWarden V
0:43:6.75,Aenagoras Nas been Slain by V
0:43:6.75,Nn Snoozepilled IV has been slain by unnamed marble
0:43:6.75,ve Kingslayer has been slain by TheDragonWarden V
0:43:7.0,n Snoozepilled IV has been slain by unnamed marble
0:43:7.0,ve Kingslayer has been slain by TheDragonWarden V
0:43:7.0,2n V the Kingless has been slain by unnamed marble
0:43:7.25,n Snoozepilled IV has been slain by unnamed marble
0:43:7.25,Kingslayer has been slain by TheDragonWarden V
0:43:7.25,en V the Kingless has been slain by unnamed marble
0:43:7.5,IV Nas DEEN Sialn Dy uUNNaMea
0:43:7.5,1e Kingslayer has been slain by TheDragonWarden V
0:43:7.5,en V the Kingless has been slain by unnamed marble
0:43:7.75,1e Teal Kingslayer has has been been granted slain an by upgrade. TheDragonWarden V
0:43:7.75,en V the Kingless has been slain by unnamed marble
0:43:8.0,Kingslayer has been slain by TheDragonWarden V
0:43:8.0,on V the Kingless has been slain by unnamed marble
0:43:8.0,Teal has been granted an upgrade.
0:43:8.25,ve Kingslayer has been slain by TheDragonWarden V
0:43:8.25,en V the Kingless has been slain by unnamed marble
0:43:8.25,Teal has been granted an upgrade.
0:43:8.5,le Kingsiayer nas been slain by V
0:43:8.5,en V the Kingless has been slain by unnamed marble
0:43:8.5,Teal has been granted an upgrade.
0:43:8.75,Kingsiayer Nas been slain by V
0:43:8.75,en V the Kingless has been slain by unnamed marble
0:43:8.75,Teal has been granted an upgrade.
0:43:9.0,1e Kingsiayer Nas been Slain by V
0:43:9.0,en V the Kingless has been slain by unnamed marble
0:43:9.0,Teal has been granted an upgrade.
0:43:9.25,1é Kingsiayer Nas been Slain by V
0:43:9.25,en V the Kingless has been slain by unnamed marble
0:43:9.25,Teal has been granted an upgrade.
0:43:9.5,1é Kingsiayer Nas been Slain by V
0:43:9.5,en V the Kingless has been slain by unnamed marble
0:43:9.5,Teal has been granted an upgrade.
0:43:9.75,1é Kingsiayer Nas been Slain by V
0:43:9.75,en V the Kingless has been slain by unnamed marble
0:43:9.75,Teal has been granted an upgrade.
0:43:10.0,Kingslayer Nas been Slain by V
0:43:10.0,en V the Kingless has been slain by unnamed marble
0:43:10.0,Teal has been granted an upgrade.
0:43:10.25,1é Kingslayer Nas been by V
0:43:10.25,en V the Kingless has been slain by unnamed marble
0:43:10.25,Teal has been granted an upgrade.
0:43:10.5,le Kingslayer Nas been by V
0:43:10.5,en V the Kingless has been slain by unnamed marble
0:43:10.5,Teal has been granted an upgrade.
0:43:10.75,le Kingslayer Nas been by V
0:43:10.75,en V the Kingless has been slain by unnamed marble
0:43:10.75,Teal has been granted an upgrade.
0:43:11.0,Aingsiayer Nas been Slain by V
0:43:11.0,on V the Kingless has been slain by unnamed marble
0:43:11.0,Teal has been granted an upgrade.
0:43:11.25,re KAingsiayer Nas been Slain by V
0:43:11.25,on V the Kingless has been slain by unnamed marble
0:43:11.25,Teal has been granted an upgrade.
0:43:11.5,Kingsiayer Nas been Slain by V
0:43:11.5,en V the Kingless has been slain by unnamed marble
0:43:11.5,Teal has been granted an upgrade.
0:43:11.75,Kingsiayer Nas been Slain by V
0:43:11.75,en V the Kingless has been slain by unnamed marble
0:43:11.75,Teal has been granted an upgrade.
0:43:12.0,re KAingsiayer Nas been Slain by V
0:43:12.0,en V the Kingless has been slain by unnamed marble
0:43:12.0,Teal has been granted an upgrade.
0:43:52.75,TH NaS Up:
0:43:52.75,lits have spawned. Destroy them to receive a reward.
0:43:53.0,loby ll Nas leveled up:
0:43:53.0,lits have spawned. Destroy them to receive a reward.
0:43:53.25,loby Il Nas leveled up:
0:43:53.25,lits have spawned. Destroy them to receive a reward.
0:43:53.5,loby li Nas leveled up!
0:43:53.5,lits have spawned. Destroy them to receive a reward.
0:44:17.0,ee All rrr players receive an upgrade.
0:44:17.25,All players receive an upgrade.
0:44:28.75,Teal's city will spawn an additional Archer.
0:44:28.75,Yellow's city will spawn an additional Spearman.
0:44:29.0,Teal's city will spawn an additional Archer.
0:44:29.0,Yellow's city will spawn an additional Spearman.
0:44:29.25,Teal's city will spawn an additional Archer.
0:44:29.25,Yellow's city will spawn an additional Spearman.
0:44:29.5,Teal's city will spawn an additional Archer.
0:44:29.5,Yellow's city will spawn an additional Spearman.
0:44:29.75,Teal's city will spawn an additional Archer.
0:44:29.75,Yellow's city will spawn an additional Spearman.
0:44:30.0,Teal's city will spawn an additional Archer.
0:44:30.0,Yellow's city will spawn an additional Spearman.
0:44:32.0,Teal's city will spawn an additional Archer.
0:44:32.0,Yellow's city will spawn an additional Spearman.
0:44:32.25,Teal's city will spawn an additional Archer.
0:44:32.25,Yellow's city will spawn an additional Spearman.
0:44:32.5,Teal's city will spawn an additional Archer.
0:44:32.5,Yellow's city will spawn an additional Spearman.
0:44:32.75,Teal's city will spawn an additional Archer.
0:44:32.75,Yellow's city will spawn an additional Spearman.
0:44:33.0,Teal's city will spawn an additional Archer.
0:44:33.0,Yellow's city will spawn an additional Spearman.
0:44:33.25,Teal's city will spawn an additional Archer.
0:44:33.25,Yellow's city will spawn an additional Spearman.
0:44:33.5,Teal's city will spawn an additional Archer.
0:44:33.5,Yellow's city will spawn an additional Spearman.
0:44:33.75,Teal's city will spawn an additional Archer.
0:44:33.75,Yellow's city will spawn an additional Spearman.
0:44:34.0,Teal's city will spawn an additional Archer.
0:44:34.0,Yellow's city will an additional Spearman.
0:44:34.25,Teal's city will spawn an additional Archer.
0:44:34.25,Yellow's city will spawn an additional Spearman.
0:44:34.5,Teal's city will spawn an additional Archer.
0:44:34.5,Yellow's city will spawn an additional Spearman.
0:44:34.75,Teal's city will spawn an additional Archer.
0:44:34.75,Yellow's city will spawn an additional Spearman.
0:44:35.0,Teal's city will spawn an additional Archer.
0:44:35.0,Yellow's city will spawn an additional Spearman.
